Event	ID	Name			Wwise Object Path	Notes
	595278468	Play_Error_Sound			\Default Work Unit\UI\Menu\Play_Error_Sound	
	1149417670	Play_Special_fire			\Default Work Unit\Player\Abilities\Play_Special_fire	
	1408608858	Play_Footstep_servo			\Default Work Unit\Player\Movement\Play_Footstep_servo	
	1455468846	Play_Squid_hit			\Default Work Unit\Enemies\Squid\Play_Squid_hit	
	1602358412	Play_footstep			\Default Work Unit\Player\Movement\Play_footstep	
	1619866993	Play_Click_button			\Default Work Unit\UI\Menu\Play_Click_button	
	1647081223	Stop_obelisk			\Default Work Unit\Ambiences\Gameplay\Obelisk\Stop_obelisk	
	1955166390	Play_Hover_button_wild			\Default Work Unit\UI\Menu\Play_Hover_button_wild	
	2211787386	Play_Dash			\Default Work Unit\Player\Movement\Play_Dash	
	2323405115	Play_landing			\Default Work Unit\Player\Movement\Play_landing	
	2405798708	Play_Grenade			\Default Work Unit\Player\Abilities\Grenade\Play_Grenade	
	2407781483	Play_Hover_button			\Default Work Unit\UI\Menu\Play_Hover_button	
	2431691136	Play_Ability_recharge			\Default Work Unit\UI\Play_Ability_recharge	
	2492084817	Play_Grenade_throw			\Default Work Unit\Player\Abilities\Grenade\Play_Grenade_throw	
	2508072086	Play_PauseGame			\Default Work Unit\UI\Menu\Play_PauseGame	
	2725535549	Stop_Wind_ambience			\Default Work Unit\Ambiences\World\Stop_Wind_ambience	
	2865946037	Play_UnpauseGame			\Default Work Unit\UI\Menu\Play_UnpauseGame	
	2989619110	Play_grunt_hit			\Default Work Unit\Enemies\Grunt\Play_grunt_hit	
	3025897706	Play_Birds			\Default Work Unit\Ambiences\World\Play_Birds	
	3110216747	Play_Wind_ambience			\Default Work Unit\Ambiences\World\Play_Wind_ambience	
	3128913152	Play_Pickup_item			\Default Work Unit\Player\Other\Play_Pickup_item	
	3218574908	Play_big_grunt_die			\Default Work Unit\Enemies\Grunt\Play_big_grunt_die	
	3350824361	Play_big_grunt_hit			\Default Work Unit\Enemies\Grunt\Play_big_grunt_hit	
	3392973459	Play_grunt_die			\Default Work Unit\Enemies\Grunt\Play_grunt_die	
	3537222909	Play_Grenade_splat			\Default Work Unit\Player\Abilities\Grenade\Play_Grenade_splat	
	3563057235	Play_Primary_Fire			\Default Work Unit\Player\Abilities\Play_Primary_Fire	
	3577284316	Play_Start_Obelisk			\Default Work Unit\Ambiences\Gameplay\Obelisk\Play_Start_Obelisk	
	3689126666	Play_jump			\Default Work Unit\Player\Movement\Play_jump	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1216965916	Stone			\Player\Surface_percantage\Stone	
	1308554018	Obelisk_progress			\Environment\Obelisk_progress	
	2185786256	Gravel			\Player\Surface_percantage\Gravel	
	2473969246	Metal			\Player\Surface_percantage\Metal	
	4248645337	Grass			\Player\Surface_percantage\Grass	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	199357792	Splat 5-551449__jjxmf__splats	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Splat 5-551449__jjxmf__splats_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Grenade\Grenade_splat\Splat 5-551449__jjxmf__splats		102076
	200846055	Obelisk_charge_static	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Obelisk_charge_static_2248D8A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Gameplay\Obelisk\Obelisk_charge_static		5309740
	238877923	Special_fire	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Special_fire_2_239CA491.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Special_Fire\Special_fire		489652
	242414373	Ambience, Birdsong, Singing Birds, Early Morning SND11282 9	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Ambience, Birdsong, Singing Birds, Early Morning SND11282 9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\World\Ambience\Birds\Ambience, Birdsong, Singing Birds, Early Morning SND11282 9		569968
	245396275	Gravel_footstep 4	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Footsteps, Human, Gravel, Walk SND62071 3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Gravel_footsteps\Gravel_footstep 4		77066
	261670173	Stone_footstep 2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 2		28898
	267493234	Stone_footstep 4	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 1_EB6A2DC2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 4		33054
	270473895	Enemy_hit 1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\388019__saturdaysoundguy__celery-snap_0044A120.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_hit\Enemy_hit\Enemy_hit 1		58464
	271074604	Grass_footstep 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\169_Foley_Footsteps_Grass_Sneaker_Walk_Fast_Run_Jog_Close 2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Grass_footsteps\Grass_footstep 3		25958
	284965498	Gravel_footstep 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Footsteps, Human, Gravel, Walk SND62071 2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Gravel_footsteps\Gravel_footstep 3		83618
	312052631	1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 2_6043BE1E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_footsteps\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 2		49198
	353592572	ARMOR Body Drop Chain Leather Short 02	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\ARMOR Body Drop Chain Leather Short 02_F75B6B42.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Jump\ARMOR Body Drop Chain Leather Short 02		197292
	369054095	Metal_foley_footstep	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\large gear 03 metal slow 8040_5B6B90EC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_foley_footstep		21924
	371601698	Pickup_item	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Pickup_item_unison_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI Sounds\Pickup_item		198548
	398272583	Ambience, Birdsong, Singing Birds, Early Morning SND11282 5	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Ambience, Birdsong, Singing Birds, Early Morning SND11282 5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\World\Ambience\Birds\Ambience, Birdsong, Singing Birds, Early Morning SND11282 5		1206096
	436462979	1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 4	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 4_B8DE9FC6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_footsteps\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 4		35734
	476744445	Grenade_throw	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Grenade_throw_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Grenade\Grenade_throw		118580
	488647412	1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 5	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 5_B0FCF9E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_footsteps\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 5		50908
	488684898	Splat 3-551449__jjxmf__splats	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Splat 3-551449__jjxmf__splats_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Grenade\Grenade_splat\Splat 3-551449__jjxmf__splats		102076
	529136300	Enemy_hit 2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\BREAK_HIT_Celery_2_0D15B523.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_hit\Enemy_hit\Enemy_hit 2		49816
	533766557	Ambience, Birdsong, Singing Birds, Early Morning SND11282 8	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Ambience, Birdsong, Singing Birds, Early Morning SND11282 8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\World\Ambience\Birds\Ambience, Birdsong, Singing Birds, Early Morning SND11282 8		318216
	541444666	Grunt_growl 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\536746__egomassive__pig 6_D67068D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_growl\Grunt_growl 3		13018
	577496908	Grunt_die_2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\365141__gibarroule__pig-scream-loud-oink_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_die\Grunt_die_2		82784
	590001429	Splat 7-551449__jjxmf__splats	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Splat 7-551449__jjxmf__splats_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Grenade\Grenade_splat\Splat 7-551449__jjxmf__splats		102076
	603174004	1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 6	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 6_0D56FB64.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_footsteps\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 6		51554
	604688318	Enemy_hit 4	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Gore, Flesh, Drop, Impact, Hit, Short, Bloody, Wet 01 SND9893 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_hit\Enemy_hit\Enemy_hit 4		274520
	660608096	Squid_hit 4	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\271666__honorhunter__tomato-squishwet_CAD2C782.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Squid\Squid_hit\Squid_hit 4		33478
	677144876	Ability_recharge	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Ability Recharge_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI Sounds\Ability_recharge		270208
	699093671	Stone_footstep 6	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 6		30130
	699752730	Stone_footstep 7	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 8_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 7		28564
	705499710	Start Obelisk Concept	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Start Obelisk Concept_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Gameplay\Obelisk\Start Obelisk Concept		749796
	710330148	Wind_ambience	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Soundly Audio\wind_desert_01_60_loop 1_C21714B9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\World\Wind_ambience		5837674
	716720316	Stone_footstep 1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 1		29268
	741460009	Grunt_growl 1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\536746__egomassive__pig 3_7C77E203.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_growl\Grunt_growl 1		13624
	742923068	Grass_footstep 2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\169_Foley_Footsteps_Grass_Sneaker_Walk_Fast_Run_Jog_Close 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Grass_footsteps\Grass_footstep 2		25958
	753373456	Stone_footstep 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\015_Foley_Footsteps_Asphalt_Boot_Walk_Fast_Run_Jog_Close 12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Stone_footsteps\Stone_footstep 3		28916
	766868557	Dash	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Dash_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Dash\Dash		121372
	769638221	Gravel_footstep 1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Footsteps, Human, Gravel, Walk SND62071_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Gravel_footsteps\Gravel_footstep 1		80888
	812347358	1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 3_F541E3A0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal_footsteps\1845 - Footsteps - Metal Stairs - Up - 110 fpm - Loop 3		50986
	827923736	Grass_footstep 1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\169_Foley_Footsteps_Grass_Sneaker_Walk_Fast_Run_Jog_Close_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Grass_footsteps\Grass_footstep 1		27574
	835267405	Splash	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\EFX SD GORE Fast Rip 01 BM 2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_hit\Splash		123112
	889319335	Footstep_servo	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Footstep_servo_A5487EFA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Footstep_servo		99460
	891110384	Error_Sound	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Error_Sound_AF447F16.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI Sounds\Menu\Error_Sound		70180
	894723020	Grunt_die_1	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\442905__qubodup__pig-sound_1B25C312.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_die\Grunt_die_1		51258
	911444961	PauseGame	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\PauseGame_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI Sounds\Menu\PauseGame		132396
	940789584	Grunt_growl 2	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\536746__egomassive__pig 4_C44EA791.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_growl\Grunt_growl 2		18592
	964094415	Splat 8-551449__jjxmf__splats	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Splat 8-551449__jjxmf__splats_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Abilities\Grenade\Grenade_splat\Splat 8-551449__jjxmf__splats		102076
	965924032	Enemy_hit 3	C:\Users\woute\OneDrive - Saxion\Documents\School\Y2\`Y3\Minor skilled\WWise project\Roguelike Minor\.cache\Windows\SFX\Gore, Bone, Head Crack Open, Rip Hands SND22368_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Grunt\Grunt_hit\Enemy_hit\Enemy_hit 3		63760
